timestamp,value,anomalie,hour_min,day_of_week
2014-03-14 01:01:00,-0.5577216981509773,0,-1.5723592112638818,4
2014-03-14 01:06:00,0.2763234484176786,0,-1.5601041016539388,4
2014-03-14 01:11:00,-0.8187587287564289,0,-1.5478489920439955,4
2014-03-14 01:16:00,-0.1587382692580828,0,-1.5355938824340525,4
2014-03-14 01:21:00,-0.5577216981509773,0,-1.5233387728241092,4
2014-03-14 01:26:00,0.040753445188362596,0,-1.511083663214166,4
2014-03-14 01:31:00,-1.6230923433862536,0,-1.4988285536042232,4
2014-03-14 01:36:00,1.7682668022033365,0,-1.48657344399428,4
2014-03-14 01:41:00,-2.363758389575721,0,-1.4743183343843367,4
2014-03-14 01:46:00,-0.49511525585128974,0,-1.4620632247743939,4
2014-03-14 01:51:00,-0.719012871533208,0,-1.4498081151644506,4
2014-03-14 01:56:00,0.33150200773265276,0,-1.4375530055545074,4
2014-03-14 02:01:00,0.11503227503545163,0,-1.4252978959445644,4
2014-03-14 02:06:00,-1.0808568855025618,0,-1.413042786334621,4
2014-03-14 02:11:00,1.0000114763563823,0,-1.400787676724678,4
2014-03-14 02:16:00,-1.6156644604015478,0,-1.388532567114735,4
2014-03-14 02:21:00,0.7124462922341139,0,-1.3762774575047918,4
2014-03-14 02:26:00,-2.02738140298251,0,-1.3640223478948486,4
2014-03-14 02:31:00,-0.4707093546158243,0,-1.3517672382849057,4
2014-03-14 02:36:00,0.23918403349413786,0,-1.3395121286749625,4
2014-03-14 02:41:00,-0.3826358849399974,0,-1.3272570190650193,4
2014-03-14 02:46:00,-1.6411314877776872,0,-1.3150019094550762,4
2014-03-14 02:51:00,-0.5449881844629058,0,-1.302746799845133,4
2014-03-14 02:56:00,0.4514092616286548,0,-1.29049169023519,4
2014-03-14 03:01:00,-0.12159885433454204,0,-1.278236580625247,4
2014-03-14 03:06:00,0.9989503502157123,0,-1.2659814710153037,4
2014-03-14 03:11:00,0.4906709288335433,0,-1.2537263614053604,4
2014-03-14 03:16:00,-2.1016602328295915,0,-1.2414712517954176,4
2014-03-14 03:21:00,-0.9651941361692516,0,-1.2292161421854744,4
2014-03-14 03:26:00,-0.594861113074518,0,-1.2169610325755311,4
2014-03-14 03:31:00,-0.40810291231614043,1,-1.204705922965588,4
2014-03-14 03:36:00,-0.06642029501956787,1,-1.192450813355645,4
2014-03-14 03:41:00,2.142844329860762,1,-1.1801957037457018,4
2014-03-14 03:46:00,-1.578525045478007,1,-1.1679405941357586,4
2014-03-14 03:51:00,-0.04732002448746055,1,-1.1556854845258155,4
2014-03-14 03:56:00,1.0244173775918517,1,-1.1434303749158723,4
2014-03-14 04:01:00,-2.0401149166705856,1,-1.1311752653059293,4
2014-03-14 04:06:00,-0.594861113074518,1,-1.1189201556959862,4
2014-03-14 04:11:00,1.273782020649913,1,-1.106665046086043,4
2014-03-14 04:16:00,-1.578525045478007,1,-1.0944099364761,4
2014-03-14 04:21:00,-0.7275018806585916,1,-1.082154826866157,4
2014-03-14 04:26:00,-0.7338686375026274,1,-1.0698997172562137,4
2014-03-14 04:31:00,-0.1343323680226098,1,-1.0576446076462707,4
2014-03-14 04:36:00,-1.317488014872548,1,-1.0453894980363274,4
2014-03-14 04:41:00,0.40684196372040815,1,-1.0331343884263842,4
2014-03-14 04:46:00,-1.2676150862609357,1,-1.0208792788164411,4
2014-03-14 04:51:00,-1.2421480588847889,1,-1.0086241692064981,4
2014-03-14 04:56:00,0.1893111048825331,1,-0.9963690595965549,4
2014-03-14 05:01:00,-0.5577216981509773,1,-0.9841139499866118,4
2014-03-14 05:06:00,0.040753445188362596,1,-0.9718588403766687,4
2014-03-14 05:11:00,0.4758151628641315,1,-0.9596037307667256,4
2014-03-14 05:16:00,-1.3280992762792718,1,-0.9473486211567824,4
2014-03-14 05:21:00,-0.5258879139307985,1,-0.9350935115468394,4
2014-03-14 05:26:00,-0.42083642600420823,1,-0.9228384019368961,4
2014-03-14 05:31:00,0.6105781827295453,1,-0.9105832923269531,4
2014-03-14 05:36:00,-0.3826358849399974,1,-0.89832818271701,4
2014-03-14 05:41:00,0.9872779626683147,1,-0.8860730731070667,4
2014-03-14 05:46:00,0.015286417812223278,1,-0.8738179634971237,4
2014-03-14 05:51:00,-1.558363648805226,1,-0.8615628538871806,4
2014-03-14 05:56:00,0.4259422342525117,1,-0.8493077442772374,4
2014-03-14 06:01:00,-0.2839511538574467,1,-0.8370526346672943,4
2014-03-14 06:06:00,-0.27121764016937516,1,-0.8247975250573513,4
2014-03-14 06:11:00,0.4514092616286548,1,-0.812542415447408,4
2014-03-14 06:16:00,2.518482983658861,1,-0.800287305837465,4
2014-03-14 06:21:00,-3.720938723495961,1,-0.7880321962275219,4
2014-03-14 06:26:00,-0.27121764016937516,1,-0.7757770866175787,4
2014-03-14 06:31:00,0.4333701172372251,1,-0.7635219770076356,4
2014-03-14 06:36:00,0.506587820943629,1,-0.7512668673976926,4
2014-03-14 06:41:00,-0.09719295309906907,1,-0.7390117577877493,4
2014-03-14 06:46:00,-0.5566605720103034,1,-0.7267566481778062,4
2014-03-14 06:51:00,0.4641427753167263,1,-0.7145015385678631,4
2014-03-14 06:56:00,0.0587925895797998,1,-0.7022464289579199,4
2014-03-14 07:01:00,-1.0118836863588423,1,-0.6899913193479769,4
2014-03-14 07:06:00,0.9989503502157123,1,-0.6777362097380337,4
2014-03-14 07:11:00,-1.174235985881743,1,-0.6654811001280906,4
2014-03-14 07:16:00,0.5638886325399509,1,-0.6532259905181474,4
2014-03-14 07:21:00,-1.491512701942854,1,-0.6409708809082044,4
2014-03-14 07:26:00,-0.6670176906402517,1,-0.6287157712982612,4
2014-03-14 07:31:00,-0.7073404839858104,1,-0.6164606616883181,4
2014-03-14 07:36:00,0.4885486765521955,1,-0.604205552078375,4
2014-03-14 07:41:00,-0.43250881355160964,1,-0.5919504424684318,4
2014-03-14 07:46:00,0.3643969180935018,1,-0.5796953328584887,4
2014-03-14 07:51:00,-0.07172592572292975,1,-0.5674402232485456,4
2014-03-14 07:56:00,-1.0553898581264187,1,-0.5551851136386025,4
2014-03-14 08:01:00,-0.49511525585128974,1,-0.5429300040286592,4
2014-03-14 08:06:00,-0.5502938151662676,1,-0.5306748944187163,4
2014-03-14 08:11:00,0.7877862482218655,1,-0.518419784808773,4
2014-03-14 08:16:00,-0.3826358849399974,1,-0.5061646751988299,4
2014-03-14 08:21:00,-1.6039920728541464,1,-0.4939095655888869,4
2014-03-14 08:26:00,-0.6691399429215957,1,-0.4816544559789437,4
2014-03-14 08:31:00,-0.7816193138328918,1,-0.4693993463690005,4
2014-03-14 08:36:00,0.6127004350108856,1,-0.4571442367590575,4
2014-03-14 08:41:00,-2.1016602328295915,1,-0.4448891271491143,4
2014-03-14 08:46:00,0.15111056381831472,1,-0.43263401753917113,4
2014-03-14 08:51:00,-0.9938445419674088,1,-0.42037890792922816,4
2014-03-14 08:56:00,-0.3826358849399974,1,-0.40812379831928497,4
2014-03-14 09:01:00,-0.594861113074518,1,-0.3958686887093417,4
2014-03-14 09:06:00,-7.824313509476862,1,-0.3836135790993988,4
2014-03-14 09:11:00,3.3801174098850004,1,-0.37135846948945556,4
2014-03-14 09:16:00,-2.4507707331108737,1,-0.35910335987951236,4
2014-03-14 09:21:00,-2.8242871346276255,1,-0.3468482502695694,4
2014-03-14 09:26:00,-0.4261420567075739,1,-0.3345931406596262,4
2014-03-14 09:31:00,-0.9185045859796497,1,-0.322338031049683,4
2014-03-14 09:36:00,-1.2421480588847889,1,-0.31008292143974003,4
2014-03-14 09:41:00,0.6880403909986447,1,-0.29782781182979684,4
2014-03-14 09:46:00,-1.1424022016615718,1,-0.28557270221985365,4
2014-03-14 09:51:00,-0.5449881844629058,1,-0.2733175926099107,4
2014-03-14 09:56:00,0.8620650780689469,1,-0.2610624829999675,4
2014-03-14 10:01:00,-1.580647297759351,1,-0.24880737339002426,4
2014-03-14 10:06:00,-0.6946069702977389,1,-0.2365522637800813,4
2014-03-14 10:11:00,0.23918403349413786,1,-0.2242971541701381,4
2014-03-14 10:16:00,-0.04732002448746055,1,-0.21204204456019488,4
2014-03-14 10:21:00,-1.3047545011844763,1,-0.19978693495025193,4
2014-03-14 10:26:00,0.3760693056409032,1,-0.1875318253403087,4
2014-03-14 10:31:00,-1.554119144242538,1,-0.17527671573036552,4
2014-03-14 10:36:00,-0.42932543512959176,1,-0.16302160612042257,4
2014-03-14 10:41:00,-0.8558981436799696,1,-0.15076649651047935,4
2014-03-14 10:46:00,-0.7317463852212797,1,-0.13851138690053613,4
2014-03-14 10:51:00,-0.7816193138328918,1,-0.1262562772905932,4
2014-03-14 10:56:00,1.9953477963072728,1,-0.11400116768064998,4
2014-03-14 11:01:00,-2.4008978044992615,1,-0.10174605807070677,4
2014-03-14 11:06:00,-0.3210905687809874,1,-0.08949094846076382,4
2014-03-14 11:11:00,-0.2924401629828302,1,-0.07723583885082061,4
2014-03-14 11:16:00,-0.3210905687809874,1,-0.0649807292408774,4
2014-03-14 11:21:00,-0.7816193138328918,1,-0.052725619630934445,4
2014-03-14 11:26:00,0.35590790896812197,1,-0.04047051002099124,4
2014-03-14 11:31:00,-1.0309839568909496,1,-0.028215400411048024,4
2014-03-14 11:36:00,-1.018250443202878,1,-0.015960290801105077,4
2014-03-14 11:41:00,0.009980787108865161,1,-0.0037051811911618646,4
2014-03-14 11:46:00,-0.5449881844629058,1,0.008549928418781346,4
2014-03-14 11:51:00,0.9374050340567024,1,0.020805038028724295,4
2014-03-14 11:56:00,-0.23407822524583816,1,0.033060147638667506,4
2014-03-14 12:01:00,-1.4787791882547825,1,0.04531525724861072,4
2014-03-14 12:06:00,-0.5089098956800352,1,0.05757036685855367,4
2014-03-14 12:11:00,0.9745444489802431,1,0.06982547646849688,4
2014-03-14 12:16:00,-1.1179963004261027,1,0.08208058607844008,4
2014-03-14 12:21:00,-0.594861113074518,1,0.09433569568838304,4
2014-03-14 12:26:00,0.33892989071736246,1,0.10659080529832625,4
2014-03-14 12:31:00,-1.578525045478007,1,0.11884591490826946,4
2014-03-14 12:36:00,0.7920307527845573,1,0.1311010245182124,4
2014-03-14 12:41:00,-2.1387996477531326,1,0.14335613412815562,4
2014-03-14 12:46:00,-0.1332712418819397,1,0.15561124373809884,4
2014-03-14 12:51:00,-0.023975249392665238,1,0.16786635334804179,4
