timestamp,value,anomalie,hour_min,day_of_week
2014-03-12 12:01:00,-0.43250881355160964,0,0.04531525724861072,2
2014-03-12 12:06:00,-1.0309839568909496,0,0.05757036685855367,2
2014-03-12 12:11:00,-0.43250881355160964,0,0.06982547646849688,2
2014-03-12 12:16:00,-0.8123919719123969,0,0.08208058607844008,2
2014-03-12 12:21:00,-0.5853109778084569,0,0.09433569568838304,2
2014-03-12 12:26:00,-0.901526567728894,0,0.10659080529832625,2
2014-03-12 12:31:00,0.27738457455835247,0,0.11884591490826946,2
2014-03-12 12:36:00,-2.3754307771231185,0,0.1311010245182124,2
2014-03-12 12:41:00,-0.6192670143099873,0,0.14335613412815562,2
2014-03-12 12:46:00,0.6509009760751039,0,0.15561124373809884,2
2014-03-12 12:51:00,-1.9902419880589695,0,0.16786635334804179,2
2014-03-12 12:56:00,1.3109214355734538,0,0.18012146295798498,2
2014-03-12 13:01:00,-1.6825154072639197,0,0.1923765725679282,2
2014-03-12 13:06:00,-0.807086341209035,0,0.20463168217787114,2
2014-03-12 13:11:00,0.23918403349413786,0,0.21688679178781436,2
2014-03-12 13:16:00,-0.520582283227429,0,0.22914190139775759,2
2014-03-12 13:21:00,-0.08339831327032741,0,0.24139701100770053,2
2014-03-12 13:26:00,-0.3083570550929159,0,0.25365212061764375,2
2014-03-12 13:31:00,-1.3047545011844763,0,0.26590723022758694,2
2014-03-12 13:36:00,-0.3454964700164566,0,0.2781623398375299,2
2014-03-12 13:41:00,0.0025529041241517353,0,0.2904174494474731,2
2014-03-12 13:46:00,-0.5078487695393651,0,0.3026725590574163,2
2014-03-12 13:51:00,-0.8314922424445041,0,0.3149276686673593,2
2014-03-12 13:56:00,1.153874766753911,0,0.32718277827730247,2
2014-03-12 14:01:00,-0.7593356648787667,0,0.3394378878872457,2
2014-03-12 14:06:00,-1.5116740986156314,0,0.35169299749718863,2
2014-03-12 14:11:00,0.33892989071736246,0,0.3639481071071318,2
2014-03-12 14:16:00,0.7623192208457225,0,0.3762032167170751,2
2014-03-12 14:21:00,-2.2268731174289593,0,0.388458326327018,2
2014-03-12 14:26:00,-0.7879860706769277,0,0.40071343593696124,2
2014-03-12 14:31:00,0.41851435126780584,0,0.41296854554690443,2
2014-03-12 14:36:00,-1.1551357153496433,0,0.4252236551568474,2
2014-03-12 14:41:00,-1.4787791882547825,0,0.4374787647667906,2
2014-03-12 14:46:00,-0.5322546707748305,0,0.4497338743767338,2
2014-03-12 14:51:00,-0.6192670143099873,0,0.46198898398667676,2
2014-03-12 14:56:00,0.15217168995899236,0,0.47424409359661995,2
2014-03-12 15:01:00,0.3994140807356985,0,0.48649920320656315,2
2014-03-12 15:06:00,-0.13645462030395758,0,0.4987543128165061,2
2014-03-12 15:11:00,-1.317488014872548,0,0.5110094224264493,2
2014-03-12 15:16:00,-0.05899241203485821,0,0.5232645320363926,2
2014-03-12 15:21:00,-1.3907057185789593,0,0.5355196416463355,2
2014-03-12 15:26:00,-0.6882402134537031,0,0.5477747512562787,2
2014-03-12 15:31:00,0.2508564210415355,0,0.5600298608662219,2
2014-03-12 15:36:00,-1.1179963004261027,0,0.5722849704761649,2
2014-03-12 15:41:00,0.052425832735764025,0,0.584540080086108,2
2014-03-12 15:46:00,-0.6818734566096674,0,0.5967951896960513,2
2014-03-12 15:51:00,-0.8187587287564289,0,0.6090502993059942,2
2014-03-12 15:56:00,0.20098349242992322,0,0.6213054089159374,2
2014-03-12 16:01:00,-0.021852997111317465,0,0.6335605185258804,2
2014-03-12 16:06:00,-0.4707093546158243,0,0.6458156281358238,2
2014-03-12 16:11:00,-0.955644000903198,0,0.6580707377457669,2
2014-03-12 16:16:00,-0.5842498516677905,0,0.6703258473557098,2
2014-03-12 16:21:00,-0.5163377786647448,0,0.6825809569656532,2
2014-03-12 16:26:00,-0.5449881844629058,0,0.6948360665755962,2
2014-03-12 16:31:00,-0.3582299837045282,0,0.7070911761855392,2
2014-03-12 16:36:00,0.23069502436875808,0,0.7193462857954827,2
2014-03-12 16:41:00,-1.1233019311294645,0,0.7316013954054256,2
2014-03-12 16:46:00,-1.159380219912335,0,0.7438565050153685,2
2014-03-12 16:51:00,1.0647401709374102,0,0.756111614625312,2
2014-03-12 16:56:00,-0.594861113074518,0,0.768366724235255,2
2014-03-12 17:01:00,-0.520582283227429,0,0.7806218338451979,2
2014-03-12 17:06:00,0.07789286011191088,0,0.7928769434551414,2
2014-03-12 17:11:00,-0.664895438358904,0,0.8051320530650843,2
2014-03-12 17:16:00,0.7304854366255473,0,0.8173871626750272,2
2014-03-12 17:21:00,-1.1678692290377148,0,0.8296422722849707,2
2014-03-12 17:26:00,-0.7455410250500251,0,0.8418973818949137,2
2014-03-12 17:31:00,0.351663404405434,0,0.8541524915048566,2
2014-03-12 17:36:00,-1.168930355178385,0,0.8664076011148001,2
2014-03-12 17:41:00,0.0651593464238318,0,0.878662710724743,2
2014-03-12 17:46:00,-0.6320005279980588,0,0.890917820334686,2
2014-03-12 17:51:00,-0.7073404839858104,0,0.9031729299446295,2
2014-03-12 17:56:00,0.9299771510719927,0,0.9154280395545724,2
2014-03-12 18:01:00,-0.270156514028705,0,0.9276831491645153,2
2014-03-12 18:06:00,-1.636886983214999,0,0.9399382587744588,2
2014-03-12 18:11:00,0.23387840279077599,0,0.9521933683844018,2
2014-03-12 18:16:00,-0.807086341209035,0,0.9644484779943447,2
2014-03-12 18:21:00,-0.6065335006219081,0,0.9767035876042882,2
2014-03-12 18:26:00,-0.7370520159246415,0,0.9889586972142311,2
2014-03-12 18:31:00,1.2918211650413465,0,1.001213806824174,2
2014-03-12 18:36:00,-0.9821721544200112,0,1.0134689164341175,2
2014-03-12 18:41:00,-3.073651777685683,0,1.0257240260440605,2
2014-03-12 18:46:00,-0.5227045355087806,0,1.0379791356540036,2
2014-03-12 18:51:00,-0.6988514748604306,0,1.050234245263947,2
2014-03-12 18:56:00,0.440798000221931,0,1.0624893548738898,2
2014-03-12 19:01:00,0.4386757479405832,0,1.0747444644838329,2
2014-03-12 19:06:00,-1.6199089649642358,0,1.0869995740937763,2
2014-03-12 19:11:00,0.8376591768334778,0,1.0992546837037194,2
2014-03-12 19:16:00,-1.2474536895881583,0,1.1115097933136622,2
2014-03-12 19:21:00,-0.4707093546158243,0,1.1237649029236056,2
2014-03-12 19:26:00,-0.6691399429215957,0,1.1360200125335487,2
2014-03-12 19:31:00,0.414269846705114,0,1.1482751221434917,2
2014-03-12 19:36:00,-0.9312380996677287,0,1.1605302317534352,2
2014-03-12 19:41:00,0.040753445188362596,0,1.172785341363378,2
2014-03-12 19:46:00,0.052425832735764025,0,1.185040450973321,2
2014-03-12 19:51:00,-1.3291604024199495,0,1.1972955605832645,2
2014-03-12 19:56:00,-0.009119483423245922,0,1.2095506701932073,2
2014-03-12 20:01:00,0.17763871733512415,0,1.2218057798031503,2
2014-03-12 20:06:00,-1.6283979740896193,0,1.2340608894130938,2
2014-03-12 20:11:00,0.8249256631454063,0,1.2463159990230368,2
2014-03-12 20:16:00,0.7007739046867124,0,1.2585711086329796,2
2014-03-12 20:21:00,-1.0925292730499596,0,1.270826218242923,2
2014-03-12 20:26:00,1.933802480148263,0,1.283081327852866,2
2014-03-12 20:31:00,-1.8777626171476771,0,1.2953364374628091,2
2014-03-12 20:36:00,-0.4261420567075739,0,1.3075915470727526,2
2014-03-12 20:41:00,-0.2839511538574467,0,1.3198466566826954,2
2014-03-12 20:46:00,0.7124462922341139,0,1.3321017662926384,2
2014-03-12 20:51:00,-0.2839511538574467,0,1.344356875902582,2
2014-03-12 20:56:00,0.8493315643808754,0,1.356611985512525,2
2014-03-12 21:01:00,0.040753445188362596,0,1.3688670951224677,2
2014-03-12 21:06:00,0.4015363330170425,0,1.3811222047324112,2
2014-03-12 21:11:00,-1.5084907201936135,0,1.3933773143423542,2
2014-03-12 21:16:00,0.23600065507211998,0,1.4056324239522973,2
2014-03-12 21:21:00,-0.5577216981509773,0,1.4178875335622407,2
2014-03-12 21:26:00,-0.5916777346525002,0,1.4301426431721835,2
2014-03-12 21:31:00,0.414269846705114,0,1.4423977527821266,2
2014-03-12 21:36:00,-0.9312380996677287,0,1.45465286239207,2
2014-03-12 21:41:00,0.4641427753167263,0,1.466907972002013,2
2014-03-12 21:46:00,0.12776578872351563,0,1.4791630816119559,2
2014-03-12 21:51:00,-1.3291604024199495,0,1.4914181912218993,2
2014-03-12 21:56:00,0.9257326465093009,0,1.5036733008318424,2
2014-03-12 22:01:00,1.5783252230229412,0,1.5159284104417854,2
2014-03-12 22:06:00,-1.4172338720957727,0,1.5281835200517289,2
2014-03-12 22:11:00,0.28905696210575016,0,1.5404386296616717,2
2014-03-12 22:16:00,-0.0844594394110013,0,1.5526937392716147,2
2014-03-12 22:21:00,-0.09931520538041684,0,1.5649488488815582,2
2014-03-12 22:26:00,-1.9265744196186154,0,1.5772039584915012,2
2014-03-12 22:31:00,0.4216977296898237,0,1.589459068101444,2
2014-03-12 22:36:00,-1.2983877443404443,0,1.6017141777113875,2
2014-03-12 22:41:00,-0.19587768418162352,0,1.6139692873213305,2
2014-03-12 22:46:00,0.33892989071736246,0,1.6262243969312735,2
2014-03-12 22:51:00,-1.8278896885360647,0,1.638479506541217,2
2014-03-12 22:56:00,0.2625288085889332,0,1.6507346161511598,2
2014-03-12 23:01:00,0.8875321054450901,0,1.6629897257611028,2
2014-03-12 23:06:00,-2.32555784851151,0,1.6752448353710463,2
2014-03-12 23:11:00,0.2275116459467402,0,1.6874999449809893,2
2014-03-12 23:16:00,-0.5821275993864465,0,1.6997550545909321,2
2014-03-12 23:21:00,-0.6627731860775637,0,1.7120101642008756,2
2014-03-12 23:26:00,-0.6946069702977389,0,1.7242652738108186,2
2014-03-12 23:31:00,-0.7073404839858104,0,1.7365203834207614,2
2014-03-12 23:36:00,1.788428198876118,0,1.7487754930307051,2
2014-03-12 23:41:00,-1.8522955897715339,0,1.761030602640648,2
2014-03-12 23:46:00,-0.1587382692580828,0,1.773285712250591,2
2014-03-12 23:51:00,-1.3291604024199495,0,1.7855408218605344,2
2014-03-12 23:56:00,0.09593200450333678,0,1.7977959314704772,2
2014-03-13 00:01:00,-0.7572134125974227,0,-1.7194205265831992,3
2014-03-13 00:06:00,-0.4696482284751504,0,-1.7071654169732562,3
2014-03-13 00:11:00,1.1740361634266885,0,-1.694910307363313,3
2014-03-13 00:16:00,-2.3701251464197566,0,-1.6826551977533697,3
2014-03-13 00:21:00,-0.45797584092774896,0,-1.6704000881434269,3
2014-03-13 00:26:00,1.5475525649434398,0,-1.6581449785334836,3
2014-03-13 00:31:00,-2.4104479397653154,0,-1.6458898689235404,3
2014-03-13 00:36:00,-0.6691399429215957,0,-1.6336347593135974,3
2014-03-13 00:41:00,-0.6818734566096674,0,-1.6213796497036541,3
2014-03-13 00:46:00,0.29330146666843815,0,-1.609124540093711,3
2014-03-13 00:51:00,-1.7536108586889834,0,-1.596869430483768,3
2014-03-13 00:56:00,0.28905696210575016,0,-1.5846143208738248,3
